categoria,nivel,jurisdicao,visto,data_round,ocupacao,anzsco,metrica,valor,unidade_extra,fonte_url,arquivo_local,sha256_fonte,validado
visto_de_convite,estadual,ACT,491,2026-05-06,Nurse Educators and Researchers,2542,matrix_score,60,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Nurse Educators and Researchers,2542,matrix_score,65,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Nurse Educators and Researchers,2542,matrix_score,65,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Nurse Educators and Researchers,2542,matrix_score,70,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Nurse Managers,2543,matrix_score,60,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Nurse Managers,2543,matrix_score,65,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Nurse Managers,2543,matrix_score,65,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Nurse Managers,2543,matrix_score,70,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Registered Nurses,2544,matrix_score,100,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Registered Nurses,2544,matrix_score,105,applicant=canberra_resident;tiebreak=2026-01-27;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Registered Nurses,2544,matrix_score,80,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Registered Nurses,2544,matrix_score,90,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,ICT Business and Systems Analysts,2611,matrix_score,120,applicant=canberra_resident;tiebreak=2026-03-09;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,ICT Business and Systems Analysts,2611,matrix_score,130,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,ICT Business and Systems Analysts,2611,matrix_score,95,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,ICT Business and Systems Analysts,2611,matrix_score,100,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Software and Applications Programmers,2613,matrix_score,125,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Software and Applications Programmers,2613,matrix_score,130,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Software and Applications Programmers,2613,matrix_score,100,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Software and Applications Programmers,2613,matrix_score,105,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,"Database and Systems Administrators, and ICT Security Specialists",2621,matrix_score,120,applicant=canberra_resident;tiebreak=2026-03-16;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,"Database and Systems Administrators, and ICT Security Specialists",2621,matrix_score,125,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,"Database and Systems Administrators, and ICT Security Specialists",2621,matrix_score,90,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,"Database and Systems Administrators, and ICT Security Specialists",2621,matrix_score,90,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Computer Network Professionals,2631,matrix_score,120,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Computer Network Professionals,2631,matrix_score,125,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Computer Network Professionals,2631,matrix_score,95,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Computer Network Professionals,2631,matrix_score,90,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,ICT Support and Test Engineers,2632,matrix_score,120,applicant=canberra_resident;tiebreak=2026-03-16;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,ICT Support and Test Engineers,2632,matrix_score,125,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,ICT Support and Test Engineers,2632,matrix_score,95,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,ICT Support and Test Engineers,2632,matrix_score,95,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Telecommunications Engineering Professionals,2633,matrix_score,100,applicant=canberra_resident;tiebreak=2026-01-14;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Telecommunications Engineering Professionals,2633,matrix_score,105,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Telecommunications Engineering Professionals,2633,matrix_score,100,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Telecommunications Engineering Professionals,2633,matrix_score,90,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Solicitors,2713,matrix_score,100,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Solicitors,2713,matrix_score,115,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Solicitors,2713,matrix_score,90,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Solicitors,2713,matrix_score,90,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Counsellors,2721,matrix_score,70,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Counsellors,2721,matrix_score,75,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Counsellors,2721,matrix_score,70,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Counsellors,2721,matrix_score,75,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Psychologists,2723,matrix_score,60,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Psychologists,2723,matrix_score,65,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Psychologists,2723,matrix_score,60,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Psychologists,2723,matrix_score,70,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Social Workers,2725,matrix_score,60,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Social Workers,2725,matrix_score,65,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Social Workers,2725,matrix_score,65,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Social Workers,2725,matrix_score,70,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,"Welfare, Recreation and Community Arts Workers",2726,matrix_score,80,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,"Welfare, Recreation and Community Arts Workers",2726,matrix_score,85,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,"Welfare, Recreation and Community Arts Workers",2726,matrix_score,85,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,"Welfare, Recreation and Community Arts Workers",2726,matrix_score,85,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Medical Technicians,3112,matrix_score,75,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Medical Technicians,3112,matrix_score,80,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Medical Technicians,3112,matrix_score,90,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Medical Technicians,3112,matrix_score,90,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Science Technicians,3114,matrix_score,80,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Science Technicians,3114,matrix_score,90,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Science Technicians,3114,matrix_score,80,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Science Technicians,3114,matrix_score,90,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,"Architectural, Building and Surveying Technicians",3121,matrix_score,100,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,"Architectural, Building and Surveying Technicians",3121,matrix_score,100,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,"Architectural, Building and Surveying Technicians",3121,matrix_score,90,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,"Architectural, Building and Surveying Technicians",3121,matrix_score,90,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Civil Engineering Draftspersons and Technicians,3122,matrix_score,110,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Civil Engineering Draftspersons and Technicians,3122,matrix_score,110,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Civil Engineering Draftspersons and Technicians,3122,matrix_score,85,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Civil Engineering Draftspersons and Technicians,3122,matrix_score,90,applicant=overseas;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,491,2026-05-06,Electrical Engineering Draftspersons and Technicians,3123,matrix_score,80,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
visto_de_convite,estadual,ACT,190,2026-05-06,Electrical Engineering Draftspersons and Technicians,3123,matrix_score,90,applicant=canberra_resident;unit_group=true,https://www.act.gov.au/__data/assets/pdf_file/0009/2920554/2025-26-Invitation-round-rankings.pdf,dados/estados/act/2025-26-Invitation-round-rankings.pdf,de40dae177198fcf81339eafc4808a24a9bce4d4d92fc76815af09ac50df5b9d,true
